country_code,year,gdp,unemployment_rate,male_unemployment_rate,female_unemployment_rate,poverty_headcount_ratio,literacy_rate,electric_power_consumption,education_expenditure_ratio,current_health_expenditure_ratio,current_health_expenditure_per_capita
MUS,2003,5894873919.74797,5.904,4.016,9.454,,,1561.7659905882,4.35717010498047,3.18201613,157.68417358
MWI,2003,4669789300.35662,,,,,,,2.20964002609253,3.32019806,12.3155899
MYS,2003,110202368421.053,3.61,3.6,3.64,3.2,,2916.94331213283,7.50288009643555,2.92417073,142.21202087
NAM,2003,4926439383.51425,,,,47.6,,1147.34878985994,6.13713979721069,9.91340542,257.13796997
NCL,2003,4915353827.10576,,,,,,,,,
NER,2003,3394084732.49543,,,,,,29.4600665281757,1.93705999851227,4.77953815,12.63532829
NGA,2003,104738954264.226,,,,51.1,54.7700004577637,119.662417001235,,5.05360985,37.91439438
NIC,2003,5322228350.58068,7.6,7.45,7.83,,,373.059643678146,2.42200994491577,6.08317614,62.13036346
NLD,2003,582435617081.96,3.593,3.434,3.795,,,6695.7151244396,5.0199499130249,9.05657101,3244.35644531
NOR,2003,229385469337.024,4.221,4.457,3.957,0.2,,23201.394129715,7.39933013916016,9.19355106,4632.56835938
NPL,2003,6330473096.54071,,,,55.7,,68.9017351481142,3.11435008049011,3.8560729,11.06888008
NRU,2003,24778159.5806639,,,,,,,,9.97444248,273.59832764
NZL,2003,88250885550.2626,4.751,4.441,5.11,,,9426.89709972189,,7.72169256,1610.73034668
OMN,2003,24733680104.0312,,,,,66.0999984741211,3583.2195333269,3.40857005119324,2.77524447,290.38589478
PAK,2003,112371913740.823,7.49,6.0,15.32,,,362.227934698535,,2.10399199,14.34851551
PAN,2003,13603456000.0,13.62,10.55,18.82,16.8,,1367.79435244828,4.19644021987915,6.71176672,303.45755005
PER,2003,58731030121.8671,4.151,4.221,4.066,22.5,,747.158589278146,2.93779993057251,4.58703804,97.352211
PHL,2003,87039092974.2272,3.527,3.33,3.842,24.3,92.5899963378906,544.423474364741,2.93517994880676,3.07663488,31.60413551
PLW,2003,154559900.0,,,,,,,,8.095788,638.3067627
PNG,2003,3536411824.2958,,,,,,,,2.4531486,21.9858036
POL,2003,218561225998.47,19.899,19.14,20.792,0.2,,3324.47139177329,5.30664014816284,5.95371294,339.33520508
PRI,2003,74827400000.0,11.78,12.77,10.82,,,,,,
PRK,2003,,,,,,,733.861400276791,,,
PRT,2003,165226175536.793,6.132,5.163,7.253,1.1,,4375.73221685312,5.28152990341187,9.12415695,1443.37792969
PRY,2003,7691367471.17992,6.814,5.854,8.324,13.8,,883.893094744779,3.3827600479126,4.90703917,70.85758209
PSE,2003,3968000000.0,23.004,24.463,15.171,,,,,9.55897141,111.62216187
PYF,2003,4927780606.7707,,,,,,,,,
QAT,2003,23533791208.7912,,,,,,15006.4054186888,3.37393999099731,3.50257182,1115.45336914
ROU,2003,57806384143.166,6.95,7.427,6.378,7.0,,2237.93781553129,3.54397010803223,5.37136793,143.54553223
RUS,2003,430347420184.885,8.302,,,2.1,,5478.13045818384,3.67853999137878,5.16368914,163.31135559
RWA,2003,2138237278.73822,,,,,,27.7167188296091,,6.92888737,17.25927353
SAU,2003,215807733333.333,5.563,4.359,12.515,,,7771.32116451969,7.10509014129639,3.97910738,457.08770752
SDN,2003,21355298459.5955,,,,,,85.1283456150623,,3.89187932,22.58514786
SEN,2003,8768721563.18211,,,,,,125.359382217025,2.75125002861023,4.29703569,35.14493942
SGP,2003,97646401095.6369,5.93,5.76,6.21,,,8113.5873060003,3.98194003105164,3.60699272,851.10961914
SLB,2003,417668983.408349,,,,,,,,7.07724714,53.52047729
SLE,2003,2142618045.93129,3.879,4.839,3.058,72.4,,,2.10887002944946,8.4533062,22.6285038
SLV,2003,13243892200.0,6.9,9.2,3.5,20.9,,693.161853292744,3.13467001914978,7.77182293,171.59013367
SMR,2003,1462590266.59186,,,,,,,,4.77200127,2506.68334961
SOM,2003,2836724351.5616,,,,,,,,,
SRB,2003,23593044417.5086,15.2,14.4,16.4,0.9,96.4000015258789,4234.69215199708,,7.66696072,230.08865356
SSD,2003,,,,,,,,,,
STP,2003,102085769.123419,16.36,10.24,24.78,,,,3.24692988395691,11.46527386,71.20994568
SUR,2003,1274190311.41869,,,,,,2387.37475662205,,4.88878393,166.88664246
SVK,2003,46616149116.7411,17.549,17.361,17.773,,,5021.79822212264,4.23699998855591,5.44849873,344.47335815
SVN,2003,29360575031.8177,6.479,6.023,7.017,0.0,,6578.0342360426,5.75657987594604,8.09883499,1203.06359863
SWE,2003,334074051172.972,5.555,6.054,5.009,0.4,,15360.1788925021,6.79678010940552,8.31724644,3110.19970703
SWZ,2003,2197598466.25447,,,,,,807.162276178869,5.81677007675171,6.37864399,131.40959167
SXM,2003,,,,,,,,,,
SYC,2003,750847230.099263,,,,,,,5.05177021026611,5.50939226,446.6859436
SYR,2003,21828144686.0394,10.28,7.75,20.93,0.5,,1259.91542652098,6.48084020614624,5.11781693,59.66984177
TCA,2003,409753600.0,7.77,,,,,,4.72877979278565,,
TCD,2003,2742815071.5744,,,,66.7,,6.21849056575933,,4.04336071,18.0202446
TGO,2003,2987984050.99318,,,,,,98.8803110569261,2.35524988174439,2.86098099,14.70664024
THA,2003,152280615245.887,1.54,1.62,1.44,,,1705.21238414541,3.72561001777649,3.24312782,76.13368225
TJK,2003,1555318261.4172,3.85,4.793,2.567,56.0,97.5253222351089,2101.0501496191,2.42078995704651,4.70218658,10.97546482
TKM,2003,5977440582.80171,,,,,,1671.92140406858,,4.97849178,199.93019104
TLS,2003,490439100.0,,,,,,,,2.84187031,15.18759537
TON,2003,202246591.215502,5.18,3.79,7.41,,,,4.15952014923096,3.43583083,68.05188751
TTO,2003,11305459802.0683,10.48,8.3,13.81,,,4575.30352003311,3.13660001754761,4.18767118,358.59500122
TUN,2003,27453902261.4629,14.51,13.91,16.18,,,981.07238231103,6.81675004959106,5.20888519,148.93447876
TUR,2003,314595572145.767,10.546,10.71,10.118,10.0,,1726.31598810763,,5.01427698,232.5562439
TUV,2003,19456338.0318228,,,,,,,,13.70337105,274.99337769
TZA,2003,15211487708.7684,,,,,,67.9975804508844,,5.34231472,20.39437675
UGA,2003,6606884275.23087,3.6,2.7,4.49,,,33.5456830728331,,4.2991581,14.23364067
UKR,2003,52010355753.0461,9.057,,,3.2,,2966.81354679411,5.4001898765564,6.54574108,67.87039948
URY,2003,12045638351.8507,16.661,13.308,20.635,1.5,,1853.59805875071,2.0682098865509,9.57667351,383.55554199
USA,2003,11456450000000.0,5.989,6.271,5.665,1.0,,13307.4920085002,,14.50558472,5732.24365234
UZB,2003,10134453435.4603,0.3,,,93.3,,1561.37822733613,,5.1882515,25.61911011
VCT,2003,509090888.888889,,,,,,,8.17488956451416,3.95764542,178.1368866
VEN,2003,83620628582.1082,16.78,14.41,20.29,27.1,,2629.62117164824,,,
VGB,2003,,,,,,,,,,
VIR,2003,3443000000.0,,,,,,,,,
VNM,2003,39552513231.9169,2.25,1.88,2.63,,,448.105926394118,,3.94229889,24.88381386
VUT,2003,314471413.001776,,,,,,,8.44151020050049,3.50691938,54.93638229
WSM,2003,333426188.41876,,,,,,,,4.17237139,81.95996094
YEM,2003,11777532662.0499,,,,,,146.576456353609,,5.75758314,31.60428619
ZAF,2003,197018965308.697,32.31,27.083,39.325,,,4392.31899944306,4.35209989547729,7.04098177,286.01998901
ZMB,2003,4901869764.05957,,,,,,683.109674018388,,5.99553585,26.75762367
ZWE,2003,5727592261.17634,,,,,,861.651544028064,,,
ABW,2004,2254830726.25698,,,,,,,4.35698986053467,,
AFG,2004,5224896718.67782,,,,,,,,9.80847359,21.42300415
AGO,2004,23552057679.4994,23.643,21.306,26.133,,,88.8689466900833,,3.96719909,50.23310852
ALB,2004,7406645793.44038,14.4,12.4,17.5,,,1797.52548696885,3.22751998901367,5.89364862,136.50724792
AND,2004,2900245324.49221,,,,,,,1.54411995410919,5.28846931,2059.91821289
ARE,2004,147824370319.946,,,,,,11101.0084292793,,2.46225643,821.74920654
ARG,2004,164657930452.787,13.522,11.834,15.745,6.0,,2257.01230392193,3.48652005195618,7.22868252,309.04415894
ARM,2004,3576615240.41616,,,,10.3,,1365.60396852981,2.48673009872436,6.05510139,71.65074158
ASM,2004,509000000.0,,,,,,,,,
ATG,2004,1026329629.62963,,,,,,,,5.11667967,597.74902344
AUS,2004,614659980082.515,5.395,5.281,5.535,0.7,,10659.607854863,,8.08257675,2744.08105469
AUT,2004,299210411454.823,5.969,5.786,6.191,0.1,,7808.15779213961,5.34224987030029,9.70939922,3594.65039063
AZE,2004,8680405740.94125,7.99,7.94,8.04,0.0,,2281.94787214832,3.44770002365112,2.65944242,27.1906395
BDI,2004,915257323.3961,,,,,,,3.74496006965637,7.09572744,8.88248062
BEL,2004,369214712443.206,7.363,6.649,8.28,0.1,,8467.02236041998,,9.32808685,3312.74169922
BEN,2004,6190270380.49856,,,,,,66.7966320770419,2.56690001487732,3.23273873,24.52665329
BFA,2004,5451688537.60959,,,,,,36.5911479198636,,4.21720934,17.02963448
BGD,2004,65108544250.0425,,,,,,158.478288215597,1.94014000892639,1.99854314,10.78997898
BGR,2004,26157743368.8716,12.037,12.4,11.624,,,3971.82273619063,4.24988985061646,6.89090872,233.11332703
BHR,2004,13150159574.4681,,,,,,19123.7294246614,,3.49817729,527.82989502
BHS,2004,9055290000.0,10.2,,,,,,,4.04628181,1078.31152344
BIH,2004,10156541538.399,,,,0.4,,2110.6079299452,,9.06270218,222.27758789
BLR,2004,23141566292.9462,1.9,1.2,2.4,4.3,,3174.05309231742,5.7122597694397,5.73650646,140.99655151
BLZ,2004,1400850000.0,,,,,,,4.0096697807312,3.53016114,176.25566101
BMU,2004,4484703000.0,,,,,,,1.77587997913361,,
BOL,2004,8773451751.5121,4.17,3.56,4.88,13.2,,438.925904852815,,4.86315727,46.35359192
BRA,2004,669289424806.307,10.072,7.629,13.25,15.3,88.620002746582,1970.41586550174,3.97447991371155,8.12491989,297.68243408
BRB,2004,3444500000.0,,,,,,,6.02428007125854,7.31297731,942.37701416
BRN,2004,8619178799.47025,,,,,,8755.74861650671,,2.55193377,630.73266602
BTN,2004,735348490.428435,2.49,1.89,3.34,,,,6.12311983108521,4.26397753,46.06135941
BWA,2004,8957467706.5354,,,,,,1445.92633910044,,6.09125996,297.2512207
CAF,2004,1272360517.32373,,,,,,,1.6245299577713,4.14367914,12.96809387
CAN,2004,1026690238278.25,7.185,7.476,6.853,0.2,,16823.8281411075,,9.06628132,2896.19335938
CHE,2004,403912891033.374,4.316,3.944,4.764,0.2,,8205.69379366341,5.3142900466919,10.22576523,5608.703125
CHL,2004,99075985773.6682,10.162,8.553,13.013,,,3031.81712206627,3.54307007789612,6.91028595,422.96481323
CHN,2004,1984196551300.44,4.2,,,,,1585.83878247787,,4.29347467,64.28150177
CIV,2004,23510575681.3686,,,,,,159.020158203623,2.91176009178162,4.02148724,47.04700851
CMR,2004,18826214135.6419,,,,,,199.873730372866,2.79530000686646,3.72798991,42.25278473
COD,2004,10297483481.223,,,,94.9,,82.1085172480783,,4.33564186,7.83304834
COG,2004,4656974940.12721,,,,,,122.84206044839,2.28813004493713,1.92152369,27.50056839
COL,2004,117092416666.245,12.736,10.213,16.396,19.2,92.8000030517578,924.050790441587,4.07934999465942,5.79892111,159.61109924
COM,2004,633706110.795614,4.571,4.356,4.89,27.9,,,,6.58576155,70.61806488
CPV,2004,924940011.836897,,,,,,,7.47664022445679,4.75073719,93.43228912
CRI,2004,18610594846.2083,6.445,5.377,8.456,6.6,,1689.49243323576,4.89062976837158,6.63006067,293.77548218
CUB,2004,38203000000.0,1.854,1.654,2.205,,,1176.55370398646,10.2682304382324,6.83178711,232.22746277
CUW,2004,2237160502.7933,,,,,,7571.24120662931,,,
CYM,2004,,3.45,2.48,4.39,,,,,,
CYP,2004,17320551250.0,4.77,3.541,6.318,0.1,,3917.96635146752,6.11772012710571,5.40558147,1286.97155762
CZE,2004,120147899983.657,8.298,7.025,9.905,0.0,,6230.3982278885,3.98130011558533,6.35071039,746.32891846
DEU,2004,2852317768061.78,10.727,11.251,10.078,0.0,,7116.23381864374,,10.14603233,3459.82495117
DJI,2004,666072101.777505,,,,,,,9.26467037200928,3.53544688,40.04951477
DMA,2004,396711111.111111,,,,,,,,4.74520159,253.70576477
DNK,2004,251986155630.852,5.204,4.999,5.439,0.3,,6614.45977748638,8.18766021728516,9.00743198,4194.87353516
DOM,2004,22322387382.494,6.303,4.319,9.985,14.6,,1161.79302291559,,4.2877388,105.12216187
DZA,2004,91913680985.1708,17.65,17.54,18.19,,,805.681303639425,,3.29030514,92.6876297
ECU,2004,35194947000.0,5.002,4.531,5.705,19.4,,804.779236460556,,5.790411,149.75236511
EGY,2004,78782467532.4675,10.32,5.81,26.19,4.1,,1110.81832363429,4.67072010040283,4.85732365,50.33084488
ERI,2004,1109054005.43971,,,,,,93.9081332140751,3.14896988868713,7.00984907,23.15624809
ESP,2004,1069829382514.67,11.09,8.327,15.034,1.0,97.1699981689453,5891.53857256302,4.15485000610352,7.65047979,1922.27380371
EST,2004,12148595031.0559,10.248,11.627,8.834,1.6,,5429.52552199919,4.87566995620728,5.33758926,474.50796509
ETH,2004,10131187261.4421,,,,41.3,35.9000015258789,30.0352775836694,,4.31281853,5.7385993
FIN,2004,197458297639.769,10.358,10.156,10.575,0.0,,16777.5658490195,6.15823984146118,8.05912876,3044.12109375
FJI,2004,2708078476.63012,4.7,4.1,6.0,,,,6.20915985107422,3.25768542,110.06819153
FRA,2004,2109792297237.03,8.914,8.075,9.875,0.1,,7661.14620769659,,10.16429329,3458.62744141
FRO,2004,1724770770.83393,3.7,,,,,,,,
FSM,2004,240236000.0,,,,,,,,12.23100758,257.89633179
GAB,2004,7770219008.21293,,,,,,869.437376944012,,3.32979941,181.99996948
GBR,2004,2421525082387.4,4.594,4.936,4.19,0.2,,6138.60410694456,4.73554992675781,8.3386755,3377.11694336
GEO,2004,5125365191.98664,12.62,13.4,11.78,20.9,,1814.45965971879,2.91420006752014,8.08910847,105.09565735
GHA,2004,8881417906.71432,,,,,,210.990356908434,7.53558015823364,2.5311327,23.49901009
GIB,2004,,,,,,,4596.90057461257,,,
GIN,2004,5300767960.51572,,,,,,,1.5156899690628,4.77632809,26.41420937
GMB,2004,961900651.423441,,,,,,,0.622470021247864,5.42000151,32.15613174
GNB,2004,582169841.298304,,,,,,,,4.27734661,18.45145988
GNQ,2004,4410764338.66733,,,,,,178.905387941332,,1.45293236,96.12361145
GRC,2004,234979615898.225,10.628,6.643,16.441,0.9,,5200.02435386272,3.76058006286621,8.0939045,1782.69592285
GRD,2004,599118592.592593,,,,,,,,5.36568451,294.12390137
GRL,2004,1822499769.23938,10.44,11.99,8.82,,,,,,
GTM,2004,23577298094.6571,2.971,2.75,3.376,,,482.143060708175,,6.26182795,122.16271973
GUM,2004,3869000000.0,7.7,7.6,7.7,,,,,,
GUY,2004,787814379.183843,,,,,,,5.51293992996216,3.43770432,74.69225311
HKG,2004,169099768875.193,6.74,7.69,5.55,,,6210.80563131127,4.5589599609375,,
HND,2004,8869299234.3377,5.99,4.79,8.31,33.3,,550.212810148905,,6.85484362,83.29620361
HRV,2004,41836292157.3335,13.664,12.334,15.269,0.0,,3429.35464386935,3.82386994361877,6.50386047,634.62036133
HTI,2004,6087360684.2969,,,,,,28.730914003324,,3.42928433,24.0406456
HUN,2004,104015363080.271,5.832,5.811,5.857,0.3,,3680.16846694408,5.32762002944946,7.75805521,798.45361328
IDN,2004,256836875295.452,7.303,6.244,9.177,45.4,90.379997253418,464.715295314152,2.7484700679779,2.12002277,25.98270035
IMN,2004,2802206151.59282,1.0,1.3,0.6,,,,,,
IND,2004,709152728830.775,,,,46.4,,441.628299383254,3.35254001617432,4.02679491,24.9240799
IRL,2004,194372115041.065,4.491,4.963,3.831,0.1,,6170.85583188502,4.48296022415161,7.21972942,3483.16064453
IRN,2004,187754571246.703,10.3,9.8,17.8,,,1972.19279189077,4.29662990570068,5.12801409,139.75932312
IRQ,2004,36633669269.3981,,,,,,1147.15135080371,,3.90128636,51.81518173
ISL,2004,13825302535.7699,4.031,5.148,2.751,0.2,,28215.4522484028,7.16118001937866,9.32854366,4414.23339844
ISR,2004,140047984605.087,10.369,9.502,11.371,1.0,,6525.92157438684,5.75651979446411,6.80059671,1438.98999023
ITA,2004,1812808753294.75,7.866,6.274,10.221,0.8,,5673.94660654972,4.37003993988037,8.16549301,2565.62744141
JAM,2004,10174664853.9476,12.205,8.145,17.283,4.5,,2427.19082412596,3.91254997253418,4.80435276,182.9284668
JOR,2004,11411706629.055,,,,,,1472.27306891241,,8.74670506,175.04393005
JPN,2004,4893116005656.56,4.734,4.955,4.42,,,8137.06843246374,3.42611002922058,7.53518438,2884.67358398
KAZ,2004,43151647002.6096,8.4,7.03,9.84,7.6,,3655.35765287907,2.25590991973877,3.98307943,108.43821716
KEN,2004,16095337093.8366,,,,,,130.957866337419,6.79692983627319,4.21154118,27.65002823
KGZ,2004,2211534585.0034,8.53,7.97,9.26,32.5,,1417.90537489571,4.62243986129761,6.20281315,26.37302399
KHM,2004,5883297159.87352,7.53,7.7,7.36,,73.6100006103516,55.0407554521115,1.56036996841431,6.4859705,28.81097794
KIR,2004,104085892.133271,,,,,,,,12.17176056,132.29045105
KNA,2004,506900000.0,,,,,,,3.9713499546051,4.49067402,491.62530518
KOR,2004,793175561887.027,3.42,3.663,3.079,,,7438.2958180706,,4.60466433,765.10858154
KWT,2004,59439090600.6108,1.7,,,,,17020.1917193555,5.53506994247437,2.35702467,649.42504883
LAO,2004,2366398119.86321,,,,,,156.184436696528,2.41300010681152,3.5405724,16.23278809
LBN,2004,21159827992.0398,7.85,7.34,9.51,,,2186.42965560472,2.64094996452331,7.99923086,368.01425171
LBR,2004,897000000.0,,,,,,,,6.33815622,18.00925446
LBY,2004,33122307692.3077,,,,,,3091.85100196228,,3.38328195,200.83604431
LCA,2004,1066666666.66667,20.97,17.48,25.0,,,,3.43646001815796,4.76760817,309.42208862
LIE,2004,3454373797.74442,2.4,,,,,,2.43333005905151,,
LKA,2004,20662525941.2985,8.38,6.11,12.92,,,342.001945976138,,4.03912592,49.14835358
LSO,2004,1511236655.52047,,,,,,,11.1090097427368,5.24658537,41.18851089
LTU,2004,22743164431.1972,10.684,10.318,11.066,4.0,,3196.8493444771,5.14797019958496,5.51149988,366.95968628
LUX,2004,35064843792.8993,5.113,3.683,7.095,0.0,,16300.1124220959,,7.2793355,5610.35351563
LVA,2004,13827070378.5612,11.708,11.172,12.268,3.7,,2607.4599601789,5.04684019088745,6.20221329,393.29806519
MAC,2004,10643253553.184,4.904,5.6,4.0,,,,2.23348999023438,,
MAF,2004,,,,,,,,,,
MAR,2004,66114145451.0067,10.83,10.63,11.35,,52.310001373291,559.008778347477,,4.23211098,91.17259979
MCO,2004,4043551488.82603,,,,,,,1.26668000221252,4.52466917,5671.20849609
MDA,2004,2598249555.89984,6.374,8.112,4.796,11.6,,2440.24305055588,6.77103996276855,8.97114944,64.60713959
MDG,2004,5064732626.29389,,,,,,50.62717503373,2.81261992454529,5.25090027,14.29298973
MDV,2004,1226829562.5,,,,,,,4.66160011291504,7.48356962,304.5932312
MEX,2004,819459227375.022,3.937,3.203,5.251,11.0,90.9499969482422,1929.3038609613,4.51204013824463,5.6835022,446.13604736
MHL,2004,132900000.0,,,,,,,,14.15128136,363.40332031
MKD,2004,5682784471.69722,37.161,36.74,37.817,1.4,,3207.04538172569,,8.46505451,230.68000793
MLI,2004,7113132069.71577,8.75,7.16,10.92,,,,3.85922002792358,5.21767759,21.72006226
MLT,2004,6104141501.07928,7.317,6.92,8.251,,,4797.29258251343,4.430260181427,8.04820728,1223.85742188
MMR,2004,10567354056.4049,,,,,,83.0699385996303,,2.46972823,7.01517916
MNE,2004,2073234417.68066,,,,,,,,,
MNG,2004,1992066808.09598,,,,,,1190.39456038322,4.32572984695435,4.30204487,33.7024498
MNP,2004,1210000000.0,,,,,,,,,
MOZ,2004,7937255565.35765,,,,,,452.412217488706,3.19839000701904,3.53062654,14.12452602
MRT,2004,2362501023.24249,,,,28.5,,,1.9507999420166,3.70429492,31.47280884
MUS,2004,6667418752.07307,8.337,5.678,13.376,,,1614.24664804263,4.25577020645142,3.31652546,184.74328613
MWI,2004,5058726350.48896,,,,74.4,,,,4.07199907,15.94395351
MYS,2004,124749473684.211,3.54,3.4,3.81,,,2976.54823031225,5.92389011383057,2.86016941,153.86297607
NAM,2004,6609205994.77406,22.09,19.32,24.99,,,1429.39381550316,,10.12623405,347.41690063
NCL,2004,5895008977.9531,16.31,,,,,,,,
NER,2004,3760443737.53797,,,,,,33.1679058899869,,5.01118755,14.1569891
NGA,2004,135764731645.611,,,,,,139.603094620336,,4.63368416,42.81798172
NIC,2004,5792932838.40051,6.41,5.48,7.88,,,399.39980033803,,6.05740356,66.54763794
NLD,2004,661224886143.245,4.646,4.331,5.04,0.3,,6882.97022088311,5.0411901473999,9.1107645,3689.46435547
NOR,2004,265268662473.297,4.256,4.556,3.923,0.3,,24214.1069838041,7.27744007110596,8.79598331,5097.34423828
NPL,2004,7273938314.71988,,,,,,72.7226435249788,3.1719400882721,4.04629898,12.92468262
NRU,2004,30587565.7988334,,,,,,,,6.87889576,216.23666382
NZL,2004,103905210084.034,4.012,3.563,4.54,,,9731.13149847095,,7.90090561,1981.9720459
OMN,2004,28378933680.104,,,,,,3894.26073707773,3.5151801109314,2.59660101,306.42941284
PAK,2004,132216048339.413,7.4,6.22,12.95,40.9,,377.7366509814,1.44337999820709,2.03666282,15.53542328
PAN,2004,15100203400.0,12.44,9.47,17.42,15.5,,1432.10643602043,3.55807995796204,7.08192825,344.4079895
PER,2004,66768703497.5687,4.707,4.272,5.254,23.5,87.6699981689453,786.150029854026,2.95787000656128,4.42972279,105.16587067
PHL,2004,95001999685.3314,3.554,3.348,3.889,,,564.040508873111,2.46983003616333,3.0468533,33.50411606
PLW,2004,166391600.0,,,,,,,,9.13479805,765.0546875
PNG,2004,3927157866.96465,,,,,,,,2.59372902,25.73586273
POL,2004,256268656145.134,18.822,17.984,19.817,2.8,,3416.11863238342,5.33129978179932,5.86845207,392.00338745
PRI,2004,80322313000.0,10.31,11.47,8.6,,,,,,
PRK,2004,,,,,,,762.689897890092,,,
PRT,2004,189382122532.169,6.319,5.576,7.18,0.7,,4533.53969496543,5.04638004302979,9.5325079,1723.74401855
PRY,2004,9624440836.29309,6.513,5.265,8.358,10.7,,876.734701452718,2.86989998817444,4.93224335,88.10053253
PSE,2004,4603100000.0,23.215,24.854,14.831,1.8,92.4800033569336,,,11.37928772,150.72610474
PYF,2004,5564109981.9138,,,,,,,,,
QAT,2004,31734065934.0659,1.48,1.05,3.89,,88.9599990844727,15927.1826330735,3.46258997917175,3.18311739,1261.61999512
ROU,2004,74973656851.8076,7.719,9.022,6.154,5.3,,2295.57050548981,3.31273007392883,5.47733593,190.7950592
RUS,2004,591016690732.385,8.103,,,1.8,,5633.84550039094,3.54786992073059,4.7603755,207.61283875
RWA,2004,2376496067.01198,,,,,,23.59120791975,,7.50856972,20.23413277
SAU,2004,258742133333.333,5.822,4.488,13.36,,82.8600006103516,7470.86349003634,6.27747011184692,3.58402061,471.45797729
SDN,2004,26646007250.7319,,,,,,86.1024071464409,1.31254994869232,4.15593481,29.30379486
SEN,2004,10076816666.6196,,,,,,138.214368754843,3.07778000831604,4.56856203,41.94406128
SGP,2004,115033593101.049,5.84,5.57,6.19,,,8314.32532116821,3.65276002883911,3.15019798,868.43688965
SLB,2004,468005318.551977,,,,,,,,7.72556639,64.72148895
SLE,2004,2237350687.46606,3.42,4.5,2.26,,34.8300018310547,,2.01167011260986,8.67061424,23.45412064
